Jenis_Konflik,Mediasi,Final_Deskripsi_Summary
Konflik Kepengurusan Partai,Musyawarah,"Partai Demokrat (PD) menyebut sidang gugatan kubu Moeldoko terhadap Menkumham Yasonna Laoly atas ditolaknya pengesahan KLB Deli Serdang memasuki tahap pembuktian. Kami mengajak publik khususnya para pejuang demokrasi untuk menyoroti dari dekat putar balik fakta hukum yang akan diajukan oleh pihak KSP Moeldoko"" kata Hinca dalam keterangannya Rabu (15/9/2021). JKT yang diketuai Bambang Soebiyantori ini akan menggelar pemeriksaan tiga saksi penggugat. """
Konflik Kepengurusan Partai,Musyawarah,"Menko Polhukam Mahfud Md mengungkap alasan di balik penolakan pemerintah terhadap hasil Kongres Luar Biasa (KLB) di Deli Serdang yang mengesahkan Kepala Staf Kepresidenan Moeldoko sebagai Ketua Umum Partai Demokrat. Pemerintah sebelumnya menolak pendaftaran hasil acara yang disebut sebagai Kongres Luar Biasa (KLB) Partai Demokrat di Deli Serdang. Acara yang disebut KLB itu menetapkan Moeldoko sebagai ketum. """
Konflik Kepengurusan Partai,Musyawarah,"Partai Demokrat (PD) pimpinan Agus Harimurti Yudhoyono menyebut Muhammad Nazaruddin keluar dari koalisi kubu Moeldoko. Selain soal Nazaruddin Partai Demokrat menyebut Max Sopacua mengundurkan diri dan hal itu juga dibantah kubu Moeldoko. "" Pertama menghentikan semua ambisinya untuk mengambilalih Partai Demokrat."
Konflik Kepengurusan Partai,Musyawarah,"Partai Demokrat (PD) mengikuti sidang lanjutan pemeriksaan saksi di PTUN Jakarta terkait gugatan kubu Moeldoko terhadap Menkumham Yasonna Laoly atas ditolaknya pengesahan Kongres Luar Biasa (KLB) Partai Demokrat di Deli Serdang Sumut. Para saksi kata Heru akan menjabarkan fakta tentang peristiwa kongres Partai Demokrat di tahun 2020 untuk membandingkan dengan KLB Deli Serdang. "" fakta yang menurut versi penggugat kemarin sudah disampaikan nanti akan kita adu dengan saksi."
Konflik Kepengurusan Partai,Musyawarah,Sidang gugatan Demokrat kubu Moeldoko terhadap Menkumham Yasonna Laoly atas penolakan pengesahan KLB Deli Serdang Sumut memasuki tahap pemeriksaan saksi dari penggugat dan tergugat. Zoelva menuturkan dalam persidangan itu pihaknya kemudian bertanya apakah ada atau tidak verifikasi peserta yang memiliki SK saat hadir di KLB Deli Serdang. fakta yang menurut versi penggugat kemarin sudah disampaikan nanti akan kita adu dengan saksi.
Konflik Kepengurusan Partai,Musyawarah,"Partai Demokrat (PD) akan menyambangi Mahkamah Agung (MA) siang ini. Pertama ke MA ini Mahkamah Agung tidak bertemu dengan tim Agung tapi secara resmi mengantarkan permohonan ini dan berkasnya secara lengkap ke MA"" kata kuasa hukum PD Hamdan Zoelva di DPP PD Jalan Proklamasi Jakarta Pusat Senin (11/10/2021). Hamdan menegaskan Demokrat tidak akan melakukan intervensi dan menyerahkan seluruh prosesnya kepada MA."
Konflik Kepengurusan Partai,Musyawarah,"Pengacara Partai Demokrat (PD) Heru Widodo mengungkapkan informasi perihal Sekjen Partai Demokrat (PD) hasil kongres luar biasa (KLB) di Deli Serdang Sumatera Utara Jhoni Allen Marbun. Heru mengklaim Jhoni Allen memohon kepada Mahkamah Partai Demokrat untuk dikembalikan sebagai kader di bawah kepemimpinan Agus Harimurti Yudhoyono (AHY). "" Putusan itu diketok hakim pada Selasa (4/5). """
Konflik Kepengurusan Partai,Musyawarah,"Pengacara Partai Demokrat (PD) Heru Widodo mengungkap informasi soal Jhoni Allen Marbun yang memohon agar dikembalikan sebagai kader di bawah kepemimpinan Agus Harimurti Yudhoyono (AHY). Sebelumnya Pengacara Partai Demokrat (PD) Heru Widodo mengungkapkan informasi perihal Sekjen Partai Demokrat (PD) hasil kongres luar biasa (KLB) di Deli Serdang Sumatera Utara Jhoni Allen Marbun. Heru mengklaim Jhoni Allen memohon kepada Mahkamah Partai Demokrat untuk dikembalikan sebagai kader di bawah kepemimpinan Agus Harimurti Yudhoyono (AHY). """
Konflik Kepengurusan Partai,Musyawarah,"Kabar mengejutkan datang dari Jhoni Allen Marbun. Adalah pengacara Partai Demokrat (PD) Heru Widodo yang mengungkapkan informasi Jhoni Allen Marbun ingin kembali menjadi kader AHY. Heru mengklaim Jhoni Allen memohon kepada Mahkamah Partai Demokrat untuk dikembalikan sebagai kader di bawah kepemimpinan AHY. """
Konflik Kepengurusan Partai,Musyawarah,"Partai Demokrat menyebut kalau Moeldoko membagikan uang Rp 100 miliar dan handphone ke para Ketua DPC yang hadir di acara Kongres Luar Biasa (KLB) di Deli Serdang. Kubu AHY telah menebarkan fitnah dan berita bohong dengan menyebut Moeldoko bagi. bagi uang dan ponsel sebelum KLB di Deli Serdang"" kata Rahmad dalam keterangan tertulisnya Sabtu (16/10/2021)."
Konflik Kepengurusan Partai,Musyawarah,Mantan peserta KLB Deli Serdang Gerald Pieter Runtuthomas mengungkap pernyataan Jhoni Allen saat acara berlangsung. Gerald menyebut dirinya bersama peserta lain juga menandatangani tiga surat yang berbeda. Diberitakan sebelumnya kuasa hukum DPP Partai Demokrat (PD) Mehbob menyebut Moeldoko memberikan sejumlah uang kepada para Ketua DPC yang hadir dalam acara diklaim Kongres Luar Biasa (KLB) di Deli Serdang Sumatera Utara.
Konflik Kepengurusan Partai,Musyawarah,Pengacara Partai Demokrat (PD) Heru Widodo akan mempertanyakan dua hal krusial terkait gugatan SK AD/ART oleh KLB kubu Moeldoko dalam persidangan di Pengadilan Tata Usaha Negara (PTUN). Haru menyampaikan bila ada kader yang berkeberatan dengan AD/ART partai dapat diselesaikan di Mahkamah Partai. Kalaupun ada keberatan ada untuk menyehatkan demokrasi di internal partai UU Parpol sudah memberikan ruang yang merupakan kompetisi absolut.
Konflik Kepengurusan Partai,Musyawarah,Pengacara Partai Demokrat (PD) Bambang Widjojanto khawatir gugatan AD/ART PD ke Pengadilan Tata Usaha Negara (PTUN) oleh KLB kubu Moeldoko sebagai upaya mengganggu stabilitas PD dalam proses verifikasi partai politik (parpol). Bambang menuturkan jika semua orang mempersoalkan AD/ART partai akan menimbulkan ketidakpastian dan ketidakadilan. menerus dan ini akan mengganggu seluruh proses demokratisasi yang berjalan.
Konflik Kepengurusan Partai,Musyawarah,"Kubu Moeldoko mengkritik ahli dari Partai Demokrat (PD) dalam sidang di PTUN Jakarta yakni Zainal Arifin Mochtar dan Margarito Khamis. Zainal secara sadar ingin menuduh bahwa pemerintah telah melakukan upaya merusak partai. Selain itu Rusdiansyah menyoroti pandangan ahli PD yakni terkait mekanisme demokrasi tidak dipaksakan untuk diselesaikan di pengadilan. """
Konflik Kepengurusan Partai,Musyawarah,"Pengadilan Tinggi (PT) Jakarta menyatakan tidak menerima banding Jhonni Allen Marbun terkait pemecatannya buntut Kongres Luar Biasa Partai Demokrat (KLB PD). PT Jakarta menguatkan putusan PN Jakpus. "" Seperti diketahui setelah dipecat dari Partai Demokrat Jhoni Marbun menggugat AHY Teuku Riefky Harsya dan Hinca IP Pandjaitan ke PN Jakarta Pusat."
Konflik Kepengurusan Partai,Musyawarah,Partai Demokrat (PD) kembali menjalani sidang lanjutan gugatan kubu Moeldoko terhadap Menkumham Yasonna Laoly atas penolakan pengesahan Kongres Luar Biasa (KLB) Partai Demokrat di Deli Serdang Sumatera Utara. Proses persidangan berlangsung Kamis (4/11/2021) di PTUN Jakarta Timur. Heru menuturkan nantinya saksi fakta akan memberi keterangan terkait sesuai.
Konflik Kepengurusan Partai,Musyawarah,"Sidang lanjutan gugatan kubu Moeldoko terhadap Menkumham Yasonna Laoly atas penolakan pengesahan Kongres Luar Biasa (KLB) Partai Demokrat di Deli Serdang Sumatera Utara (Sumut) ditunda. Dengan agenda pemberian keterangan saksi fakta dan saksi ahli dari pihak tergugat pada gugatan perkara nomor 154/G/2021 PTUN Jakarta antara pihak KLB Moeldoko selaku penggugat dan Menteri Hukum dan HAM selaku tergugat serta DPP PD selaku tergugat II intervensi. "" Heru menjelaskan pihak tergugat dijadwalkan menghadirkan saksi ahli dan saksi fakta dalam persidangan."
Konflik Kepengurusan Partai,Musyawarah,"Mahkamah Agung (MA) menolak permohonan judicial review atas AD/ART Partai Demokrat (PD) kepengurusan Agus Harimurti Yudhoyono (AHY). Kubu Moeldoko menegaskan akan kembali menggugat terkait perubahan nama pendiri PD. "" Dengan demikian lanjutnya MA meminta untuk melengkapi berkas formil yang di butuhkan agar segala kemampuan Yusril dalam bidang hukum tata negara bisa dikeluarkan untuk menjadi dasar batu uji JR. """
Konflik Kepengurusan Partai,Musyawarah,"Mantan kader Partai Demokrat (PD) Jhonni Allen Marbun tak gentar melawan putusan Ketum PD Agus Harimurti Yudhoyono (AHY) terkait pemecatan dirinya. Setelah menerima salinan putusan tersebut Jhonni Allen disebut akan mengajukan kasasi ke MA. "" Menurut kita surat SK tentang rekomendasi pemecatan dan SK pemecatan itu sendiri adalah dilakukan secara melawan hukum"" imbuhnya."
Konflik Kepengurusan Partai,Musyawarah,Jenderal (Purn) Moeldoko yang terlibat dalam acara yang diklaim sebagai KLB Partai Demokrat di Deli Serdang menggugat Menkumham Yasonna Laoly karena menolak pendaftaran pengurusnya. Moeldoko menggugat Yasonna terkait Surat Menteri Hukum dan Hak Asasi Manusia Republik Indonesia Nomor M. HH. 47 perihal Jawaban atas Permohonan kepada: 1.
Konflik Kepengurusan Partai,Musyawarah,"Juru bicara kubu Moeldoko Muhammad Rahmad membeberkan beda sikap eks Ketua DPD Partai Demokrat Riau Asri Auzar dulu dan saat ini. Sebelum dilengserkan oleh AHY Asri Auzar adalah Ketua DPD Demokrat Riau yang paling lantang membela AHY dan menghujat KLB Deli Serdang"" kata Rahmad. "" Rahmad menilai sikap Asri Auzar dan kader Demokrat di Riau bentuk kesadaran akan sikap otoriter AHY."
Konflik Kepengurusan Partai,Musyawarah,Kubu Moeldoko kembali kalah melawan Menteri Hukum dan HAM (Menkumham) Yasonna Laoly di tingkat banding. Moeldoko menggugat Yasonna terkait Surat Menteri Hukum dan Hak Asasi Manusia Republik Indonesia Nomor M. HH. 47 perihal Jawaban atas Permohonan kepada: 1.
Konflik Kepengurusan Partai,Musyawarah,"Pengadilan Tinggi Tata Usaha Negara (PT TUN) Jakarta menolak banding yang diajukan kubu Moeldoko soal hasil KLB Partai Demokrat di Deli Serdang. Riefky juga menganggap ketetapan majelis hakim PT TUN tak hanya putusan biasa. Anggota DPR RI itu menyebut putusan menolak banding kubu Moeldoko jadi penegas bahwa penetapan Agus Harimurti Yudhoyono (AHY) sebagai Ketua Umum Demokrat dalam kongres 2020 sah. """
Konflik Kepengurusan Partai,Musyawarah,Mahkamah Agung (MA) menolak kasasi Moeldoko melawan Menkumham. Moeldoko menggugat Yasonna terkait Surat Menteri Hukum dan Hak Asasi Manusia Republik Indonesia Nomor M. HH. 47 perihal Jawaban atas Permohonan kepada: 1.
Konflik Kepengurusan Partai,Musyawarah,Perseteruan di tubuh Partai Demokrat antara kubu Moeldoko dengan kelompok Agus Harimurti Yudhoyono (AHY) tampaknya belum menunjukkan tanda berakhir. Tidak jarang pula meme diproduksi sekadar menyapa warganet mereka menggunakan materi dalam bentuk meme ini karena dianggap lebih mudah dipahami publik serta memuat unsur kelucuan atau jenaka. olok dan sindiran pada suatu fenomena ketimbang sebagai alat kritik sosial bahkan politik.
Konflik Kepengurusan Partai,Musyawarah,Pada 14 September lalu empat kader Partai Demokrat yang terlibat dalam Kongres Luar Biasa (KLB) mengajukan Gugatan Uji Materi AD/ART Partai Demokrat ke Mahkamah Agung (MA). Namun argumen Yusril tentang posisi AD/ART dalam peraturan perundang. undangan jelas perlu diperhitungkan sehingga putusan MA wajib ditunggu.
Konflik Kepengurusan Partai,Musyawarah,Mahkamah Agung (MA) menjatuhkan putusan terhadap permohonan uji materiil (judicial review) Anggaran Dasar/Anggaran Rumah Tangga (AD/ART) Partai Demokrat yang dimohonkan oleh beberapa eks kader partai melalui kuasa hukum mereka Yusril Ihza Mahendra. Pandangan demikian memang cukup populer sebab hal ini tidak terlepas dari manuver politik eks kader yang merasa tidak puas dengan laju kepemimpinan partai demokrat saat ini yang dinilai cenderung dikuasai oleh elite tertentu. Oleh karenanya partai politik tidak dapat dipersamakan dengan badan hukum (privat) layaknya Perseroan Terbatas (PT) maupun organisasi masyarakat pada umumnya.
Konflik Kepengurusan Partai,Musyawarah,"Presiden Joko Widodo (Jokowi) menandatangani surat Keputusan Presiden (Keppres) tentang pemberhentian Jhoni Allen Marbun dari anggota DPR RI Fraksi Partai Demokrat. Sementara surat pemecatan dirinya sebagai kader Demokrat disebutnya masih berproses di MA dalam tahap PK. Sehingga kita tidak ada berpikir soal Keppres tapi bagaimana proses pemberhentian saya dari (Partai Demokrat) proses hukum paling akhir"" imbuhnya."
Konflik Kepengurusan Partai,Musyawarah,Mahkamah Agung (MA) menolak kasasi Moeldoko melawan Menkumham karena menolak pendaftaran Kongres Luar Biasa (KLB) Deli Serdang. Moeldoko menggugat Yasonna terkait Surat Menteri Hukum dan Hak Asasi Manusia Republik Indonesia Nomor M. HH. 47 perihal Jawaban atas Permohonan kepada: 1.
Konflik Kepengurusan Partai,Musyawarah,Isu kudeta Partai Demokrat lewat Kongres Luar Biasa (KLB) semakin kentara. Sejumlah kader Partai Demokrat yang bermasalah dengan partainya seperti Jhoni Allen Marbun (JAM) Marzuki Alie Max Sopacua dan Darmizal terpantau mendarat di Bandara Kualanamu pada Kamis (4/3/2021) malam. Artinya apa disinyalir ini kongres yang dibungkus dengan acara lain kata Burhanuddin.
Konflik Kepengurusan Partai,Musyawarah,"DPD Partai Demokrat Sumatera Utara menyebut Kongres Luar Biasa (KLB) yang digelar di hotel The Hill Sibolangit ilegal dan melanggar protokol kesehatan (prokes) serta berpotensi menambah kasus Covid. Kader Partai Demokrat Sumut yang ikut dalam KLB akan dipecat dan yang anggota DPR akan di. 000 orang sudah melanggar prokes ""(berapa orang di sana) Tidak jelas."
Konflik Kepengurusan Partai,Musyawarah,Nama deretan tokoh peserta Kongres Luar Biasa (KLB) Demokrat di Deli Serdang Sumatera Utara (Sumut) mulai diketahui publik. Dua Ketua DPC di Yogyakarta Dua Ketua DPC Partai Demokrat di Provinsi Daerah Istimewa Yogyakarta (DIY) yakni Kabupaten Bantul dan Sleman dipecat setelah mengikuti KLB di Deli Serdang Sumatera Utara. Sudah ditunjuk langsung Plt Ketua DPC masing.
Konflik Kepengurusan Partai,Musyawarah,Sejumlah kader Partai Demokrat di daerah bereaksi setelah pemerintah menolak pengajuan hasil Kongres Luar Biasa (KLB) yang menunjuk Moeldoko sebagai ketua umum. Ini pengalaman yang berarti bagi Partai Demokrat. 5 April 2021 mendatang seluruh pengurus DPC se.
Konflik Kepengurusan Partai,Musyawarah,Jalan panjang pengacara senior Adnan Buyung Nasution di dunia hukum Indonesia terhenti setelah mengembuskan napas terakhir di Rumah Sakit Pondok Indah (RSPI) Jakarta hari ini. Karena itu saya mendampingi Anas kata Buyung di Kantor Komisi Pemberantasan Korupsi (KPK) 17 Januari 2014. Terkait penulisan buku itu Buyung mengaku siap jika dia dituntut SBY lantaran membeberkan pertimbangan yang dia berikan selama menjadi Anggota Wantimpres.
Konflik Kepengurusan Partai,Musyawarah,Sejumlah kader senior membentuk Gerakan Moral Penyelamatan Partai Demokrat (GMPPD) dan mendorong pelaksanaan Kongres Luar Biasa paling lambat pada September mendatang. Sikap mereka dinilai tidak sesuai dengan asas Partai Demokrat yang mengedepankan politik santun. Max lalu menegaskan bahwa sikap pihaknya tidak memiliki kaitan dengan mantan ketua umum Anas Urbaningrum.
Konflik Kepengurusan Partai,Musyawarah,Sejumlah kader senior Partai Demokrat mengumumkan pembentukan Gerakan Moral Penyelamatan Partai Demokrat (GMPPD) pada Kamis (13/6) kemarin. Max juga mengaku dekat dengan Marzukie Alie dan mantan ketua umum Anas Urbaningrum yang kini mendekam di penjara akibat kasus korupsi. Lalu mengundurkan diri ketika ingin fokus membantu pemenangan SBY di Pilpres 2009.
Konflik Kepengurusan Partai,Musyawarah,"Politikus senior Partai Demokrat Yus Sudarso mengungkap empat faksi dalam partai tersebut yang sepakat mendorong Kepala Kantor Staf Presiden (KSP) Moeldoko ambil alih posisi Agus Harimurti Yudhoyono (AHY) sebagai Ketua Umum Demokrat. "" Hal itu ia sampaikan untuk merespons berkumpulnya para eks kader Partai Demokrat yang mengatasnamakan Forum Pendiri dan Senior Partai Demokrat yang menggelar konferensi pers pada Selasa (2/2) siang. "" Herzaky menegaskan para eks kader itu bukan siapa."
Konflik Kepengurusan Partai,Musyawarah,"Ketua Umum Anggota Muda Demokrat (AMD) Boyke Novrizon menegaskan Kongres Luar Biasa (KLB) untuk mencopot Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) bukan bentuk kudeta. Aswin menyatakan ada krisis kepemimpinan di Demokrat. "" Dengan rasa hormat lagi kami minta kepada ketua umum AHY untuk mundur sebagai ketua umum DPP Partai Demokrat"" kata Aswin di kawasan Mega Kuningan Jakarta Selatan Kamis (25/2)."
Konflik Kepengurusan Partai,Musyawarah,"Ketua Badan Pemenangan Pemilu (Bappilu) DPP Partai Demokrat Andi Arief membantah Susilo Bambang Yudhoyono (SBY) sempat mengkudeta Anas Urbaningrum dari posisi Ketua Umum Partai Demokrat pada medio tahun 2013. Hal itu ia katakan untuk merespons ucapan eks kader Partai Demokrat Jhoni Allen Marbun yang menuding SBY telah mengkudeta Anas dari kursi ketum pada Kongres Luar Biasa (KLB) tahun 2013. "" Andi menuturkan Anas saat berurusan dengan hukum masih mendapatkan perlindungan dan hak."
Konflik Kepengurusan Partai,Musyawarah,"Menteri Koordinator Politik Hukum dan Keamanan (Menko Polhukam) Mahfud MD mengatakan dalam penyelesaian konflik Partai Demokrat pemerintah akan berpedoman kepada tiga hal. Yang sekarang masih terdaftar"" kata Mahfud dalam siaran Mata Najwa Rabu (10/3) malam. Razman mengatakan dalam kongres ke 5 Partai Demokrat yang diselenggarakan 15 Maret 2020 tidak ada pembahasan mengenai AD/ART."
Konflik Kepengurusan Partai,Musyawarah,Partai Demokrat versi Kongres Luar Biasa (KLB) Deli Serdang telah mengumumkan sejumlah nama elite pejabat. Nama Moeldoko sendiri sudah terseret dalam pusaran kudeta kepemimpinan Agus Harimurti Yudhoyono (AHY) di Demokrat sejak sebulan sebelumnya. Moeldoko terpilih sebagai ketua umum tanpa terlebih dulu jadi kader Demokrat.
Konflik Kepengurusan Partai,Musyawarah,Ketua Dewan Kehormatan Partai Demokrat kubu Moeldoko Max Sopacua mengatakan kasus korupsi proyek Pusat Pelatihan dan Pendidikan Olahraga di Hambalang Kabupaten Bogor Jawa Barat menghancurkan perolehan suara partai. Selain itu capaian di DPR pun menurun drastis jadi 61 kursi dewan. Max juga menyindir putra bungsu Presiden ke.
Konflik Kepengurusan Partai,Musyawarah,"Mantan Ketua Advokasi dan Hukum DPP Partai Demokrat kubu Moeldoko Razman Arif Nasution mengaku tak nyaman dengan keberadaan mantan narapidana korupsi Muhammad Nazaruddin di internal partai. Menurut Razman keberadaan Nazaruddin menjadi salah satu alasan ia mundur dari Ketua Advokasi dan Hukum DPP Demokrat hasil Kongres Luar Biasa (KLB) Deli Serdang. "" Setelah bebas dari penjara nama Nazaruddin kembali dikaitkan dengan Partai Demokrat."
