Jenis_Konflik,Mediasi,Final_Deskripsi_Summary
Konflik Kepengurusan Partai,Musyawarah,Ketua Mahkamah Partai Golkar Muladi meminta upaya mediasi terhadap dua kubu bertikai di Golkar tidak dihentikan.
Konflik Kepengurusan Partai,Musyawarah,Tim Penyelamat Partai Golkar (TPPG) melakukan pertemuan tertutup di Hotel Sultan Senayan Jakarta siang ini.
Konflik Kepengurusan Partai,Musyawarah,Bendahara Umum Dewan Pimpinan Daerah Partai Golkar Provinsi Papua Achmad Goesra mundur dari peserta Musyawarah Nasional IX Bali karena kecewa dengan pelaksanaan munas gagasan Aburizal Bakrie.
Konflik Kepengurusan Partai,Musyawarah,"Ketua Steering Commitee Munas Golkar Nurdin Halid mengumumkan keputusan Munas yang memberhentikan kader Golkar yang menamakan diri sebagai Presidium Penyelamat Partai Golkar. """
Konflik Kepengurusan Partai,Musyawarah,Aburizal Bakrie (Ical) sudah mendapat dukungan penuh dari peserta Musyawarah Nasional IX Partai Golkar untuk memimpin kembali partai beringin.
Konflik Kepengurusan Partai,Musyawarah,Anggota Tim Penyelamat Partai Golkar Agun Gunandjar hanya bisa tertawa menanggapi dipecatnya sejumlah kader Golkar oleh kubu Aburizal Bakrie (Ical) dalam Musyawarah Nasional IX Partai Golkar di Nusa Dua Bali pada sore tadi.
Konflik Kepengurusan Partai,Musyawarah,Tim Penyelamat Partai Golkar (TPPG) akan melayangkan gugatan ke Pengadilan Tata Usaha Negara (PTUN) terkait penyelenggaraan Musyawarah Nasional (Munas) IX Partai Golkar di Bali.
Konflik Kepengurusan Partai,Musyawarah,Tim Penyelamat Partai Golkar (TPPG) mulai mempersiapkan Musyawarah Nasional Partai Golkar versi mereka meski seluruh anggota TPPG telah dipecat dalam Munas IX Golkar di Bali yang menghasilkan terpilihnya kembali Aburizal Bakrie (Ical) sebagai Ketua Umum Golkar.
Konflik Kepengurusan Partai,Musyawarah,Musyawarah Nasional Partai Golkar yang direncanakan digelar Tim Penyelamat Partai Golkar (TPPG) pada Januari 2015 ternyata dimajukan menjadi hari ini Sabtu (6/12).
Konflik Kepengurusan Partai,Musyawarah,Tim Penyelamat Partai Golongan Karya (TPPG) mengatakan putusan yang dikeluarkan Pengadilan Negeri Jakarta Pusat yang menerima eksepsi DPP Golkar pimpinan Aburizal Bakrie bukanlah suatu kemenangan.
Konflik Kepengurusan Partai,Musyawarah,Penyelesaian kisruh internal Partai Golongan Karya antara kubu Agung Laksono dan Aburizal Bakrie semakin dekat seiring akan dibacakannya putusan oleh Mahkamah Partai Golkar.
Konflik Kepengurusan Partai,Musyawarah,Wakil Ketua Umum Golkar hasil Munas Bali Fadel Muhammad menuduh Menteri Hukum dan Hak Asasi Manusia Yasonna Laoly telah memanipulasi keputusan Mahkamah Partai Golkar soal sengketa Golkar.
Konflik Kepengurusan Partai,Musyawarah,Meski kericuhan sempat terjadi di Rapat Konsultasi Nasional Partai Golongan Karya Kubu Aburizal Bakrie acara ini tetap berlanjut.
Konflik Kepengurusan Partai,Musyawarah,Polisi mengamankan tiga orang pelaku yang diduga menjadi penyebab kericuhan dalam Rapat Konsultasi Partai Golkar di Hotel Grand Sahid Jakarta Selasa (10/3) malam.
Konflik Kepengurusan Partai,Musyawarah,Sembilan poin dihasikan dalam rapat konsultasi Partai Golkar kubu Aburizal Bakrie di Hotal Grand Sahid Jakarta Selasa (10/3).
Konflik Kepengurusan Partai,Musyawarah,Agung Laksono Ketua Umum Golkar yang telah resmi diakui Kementerian Hukum dan HAM siap melakukan perombakan besar-besaran di tubuh Golkar yang selama ini terbelah antara kubunya dan kubu Aburizal Bakrie (Ical).
Konflik Kepengurusan Partai,Musyawarah,Ketua Umum Partai Golkar versi Munas Bali Aburizal Bakrie berpendapat Agung Laksono tidak bisa merombak Fraksi Golkar di Dewan Perwakilan Rakyat meski kepengurusannya telah diakui oleh Kementerian Hukum dan HAM.
Konflik Kepengurusan Partai,Musyawarah,Tak dinyana kegagalan Partai Golkar mengusung calon presiden di ajang pemilihan presiden 2014 berbuntut sangat panjang.
Konflik Kepengurusan Partai,Musyawarah,Aburizal Bakrie (Ical) Ketua Umum Golkar hasil Munas Bali yang kepengurusannya tak diakui pemerintah menyatakan akan mengambil alih kantor Dewan Pimpinan Pusat Golkar di Slipi Jakarta Barat yang selama ini diduduki oleh kubu Agung Laksono.
Konflik Kepengurusan Partai,Musyawarah,Ketua Dewan Pertimbangan Golkar kubu Agung Laksono Siswono Yudo Husodo meminta rekan-rekannya di kubu Aburizal Bakrie (Ical) untuk melihat keputusan Menteri Hukum dan HAM Yasonna Laoly yang mengesahkan kepengurusan Golkar hasil Munas Ancol dengan lebih komprehensif.
Konflik Kepengurusan Partai,Musyawarah,"Ketua DPP Partai Golkar Leo Nababan membantah keterlibatan pihaknya dalam keributan yang terjadi dalam acara konsolidasi Golkar versi Munas Bali di Hotel Grand Sahid Jakarta Selasa (10/3) malam. """
Konflik Kepengurusan Partai,Musyawarah,Aburizal Bakrie (Ical) bergerak cepat pasca Menteri Hukum dan HAM menerima dan mengesahkan kepengurusan Golkar hasil Munas Ancol di bawah kepemimpinan Agung Laksono.
Konflik Kepengurusan Partai,Musyawarah,Datang berbondong-bondong ke Markas Besar Kepolisian para pengurus Partai Golkar kubu Aburizal Bakrie.
Konflik Kepengurusan Partai,Musyawarah,Kubu Aburizal Bakrie (Ical) yang menganggap ada politisasi di balik keputusan Menteri Hukum dan HAM menerima kepengurusan Agung Laksono melaporkan Agung cs ke Badan Reserse Kriminal Markas Besar Kepolisian RI Rabu (11/3) atas tudingan pemalsuan dokumen Munas Ancol yang digelar Desember 2014.
Konflik Kepengurusan Partai,Musyawarah,Partai Golongan Karya versi Munas Bali melaporkan kubu Agung Laksono terkait pemalsuan berkas pada penyelenggaraan Munas Partai Golkar di Jakarta ke Bareskrim Polri.
Konflik Kepengurusan Partai,Jalur Hukum,Perseteruan yang tidak kunjung usai di Partai Golkar menunjukkan hilangnya akal politik para elite partai beringin ini.
Konflik Kepengurusan Partai,Jalur Hukum,Kubu Agung Laksono belum memberikan pengamanan khusus di kantor Dewan Pimpinan Pusat Golkar di Slipi Jakarta Barat meski Aburizal Bakrie (Ical) berencana untuk mengambil alih kantor yang saat ini diduduki oleh Agung cs.
Konflik Kepengurusan Partai,Jalur Hukum,Kubu Aburizal Bakrie (Ical) diterima langsung oleh Kepala Badan Reserse Kriminal Komjen Budi Waseso dalam pelaporan mereka soal Agung Laksono cs di Bareskrim Mabes Polri Jakarta Rabu (11/3).
Konflik Kepengurusan Partai,Jalur Hukum,"Wakil Ketua Umum Partai Golkar Yorrys Raweyai mengganggap keributan yang terjadi dalam pertemuan kubu Golkar Munas Bali yang Aburizal Bakrie bersama DPD I dan II di hotel Grand Sahid disebabkan komentar Ali Mochtar Ngabalin yang memancing emosi beberapa kader beringin khususnya kader Angkatan Muda Partai Golkar yang diketuai Yorrys. """
Konflik Kepengurusan Partai,Jalur Hukum,Wakil Sekretaris Jenderal Partai Golkar hasil Munas Ancol Lamhot Sinaga mengingatkan kubu Aburizal Bakrie (Ical) untuk tak mencoba-coba mengambil alih kantor Dewan Pimpinan Pusat Golkar di Jalan Anggrek Neli Murni Slipi Jakarta Barat.
Konflik Kepengurusan Partai,Jalur Hukum,Tudingan terhadap Menteri Hukum dan HAM Yasonna Laoly telah memanipulasi hasil Mahkamah Partai Golkar (MPG) terus dilancarkan pengurus Golkar kubu Aburizal Bakrie (Ical).
Konflik Kepengurusan Partai,Jalur Hukum,Kubu Aburizal Bakrie (Ical) mengancam akan melaporkan Menteri Hukum dan HAM Yasonna Laoly ke Kepolisian.
Konflik Kepengurusan Partai,Jalur Hukum,Kubu Agung Laksono membantah tudingan kubu Aburizal Bakrie (Ical) soal pemalsuan dokumen dalam Munas Ancol yang digelar Desember 2014.
Konflik Kepengurusan Partai,Jalur Hukum,Ketua Umum Golkar Agung Laksono menyambangi Kantor Dewan Pimpinan Pusat Partai Nasdem di Gondangdia Jakarta Rabu siang (11/3).
Konflik Kepengurusan Partai,Jalur Hukum,Wakil Ketua Umum DPP Golkar versi Munas Bali Nurdin Halid mendesak Menteri Hukum dan HAM Yasonna Laoly untuk mencabut surat persetujuan terhadap Golkar kubu Agung Laksono berdasar putusan Mahkamah Partai.
Konflik Kepengurusan Partai,Jalur Hukum,Sekretaris Jenderal DPP Partai Golkar versi Munas Bali Idrus Marham menilai kegaduhan politik dapat terjadi bila Menteri Hukum dan HAM Yasonna Laoly menerbitkan Surat Keputusan yang mengesahkan kubu Munas Ancol pimpinan Agung Laksono.
Konflik Kepengurusan Partai,Jalur Hukum,Menteri Hukum dan Hak Asasi Manusia Yasonna Laoly menyatakan keputusan pemerintah tentang konflik kepengurusan Partai Golkar sudah jelas.
Konflik Kepengurusan Partai,Jalur Hukum,Golkar kubu Agung Laksono mulai bereaksi atas langkah kubu Ical yang melaporkan dugaan pemalsuan dokumen terkait Musyawarah Nasional (Munas) Golkar di Jakarta ke Bareskrim Mabes Polri.
Konflik Kepengurusan Partai,Jalur Hukum,"Wakil Ketua Majelis Permusyawaratan Rakyat Mahyudin mengatakan tidak khawatir akan kehilangan jabatannya seiring dengan disahkannya kepengurusan Agung Laksono oleh Kementerian Hukum dan Hak Asasi Manusia. """
Konflik Kepengurusan Partai,Jalur Hukum,Pengamat hukum tata negara dari Universitas Indonesia Refly Harun berpendapat langkah Partai Golkar kubu Agung Laksono melakukan lawatan ke partai politik lain tak masalah karena sudah disahkan oleh keputusan Kemenkumham melalui sidang mahkamah partai.
Konflik Kepengurusan Partai,Jalur Hukum,Para pengurus Partai Golkar kubu Agung Laksono menyambangi rumah dinas Ketua Umum Partai Amanat Nasional Zulkifli Hasan.
Konflik Kepengurusan Partai,Jalur Hukum,Partai Golkar kepengurusan Agung Laksono dan Zainudin Amali tengah menjalin silaturahmi politik dengan para ketua umum partai terutama pendukung pemerintah.
Konflik Kepengurusan Partai,Jalur Hukum,Silaturahmi yang dilakukan oleh Partai Golkar kepengurusan Agung Laksono tidak hanya berhenti sampai para ketua umum partai pendukung pemerintah.
Konflik Kepengurusan Partai,Jalur Hukum,Dewan Pimpinan Pusat Partai Golkar pimpinan Agung Laksono telah memberikan surat permintaan data kader yang berada di bawah koordinasi DPP Partai Golkar kubu Aburizal Bakrie (Ical).
Konflik Kepengurusan Partai,Jalur Hukum,Ketua Umum Dewan Pimpinan Pusat Partai Golkar Agung Laksono malam ini Jumat (20/3) mengumpulkan Dewan Pimpinan Daerah I (tingkat provinsi) Jawa Barat dan DPD II (tingkat kabupaten/kota) di Jawa Barat.
Konflik Kepengurusan Partai,Jalur Hukum,Sekretaris Jenderal Partai Golkar Munas Bali Idrus Marham akan meminta bantuan aparat Kepolisian jika ada pihak yang tetap ngotot mengatasnamakan Dewan Pimpinan Pusat Partai Golkar.
Konflik Kepengurusan Partai,Jalur Hukum,Putusan sela Pengadilan Tata Usaha Negara (PTUN) Jakarta Timur untuk menunda keputusan yang dikeluarkan Menteri Hukum dan HAM Yasonna Laoly terkait pengesahan kepengurusan Partai Golkar di bawah Agung Laksono dinilai Yasonna mampu menimbulkan ketidakpastian.
Konflik Kepengurusan Partai,Jalur Hukum,Pengadilan Tata Usaha Negara Jakarta Timur telah memutus sementara gugatan kubu Aburizal Bakrie terhadap Surat Keputusan Menkumham Yasonna Laoly tentang pengesahan Golkar kubu Agung Laksono.
Konflik Kepengurusan Partai,Jalur Hukum,Menteri Hukum dan Hak Asasi Manusia Yasonna H Laoly tetap bersikukuh bahwa surat keputusannya soal kepengurusan Golkar kubu Agung Laksono sah.
Konflik Kepengurusan Partai,Jalur Hukum,Keluarnya keputusan sela Pengadilan Tata Usaha Negara Jakarta Timur yang menunda pemberlakuan Surat Keputusan Menkumham tentang pengesahan kepengurusan Partai Golkar kubu Agung Laksono telah membawa kegembiraan tersendiri bagi kubu Aburizal Bakrie (Ical).
Konflik Kepengurusan Partai,Jalur Hukum,Ketua Dewan Pertimbangan Golkar hasil Munas Bali Akbar Tandjung menyatakan Tommy Soeharto mendukung realisasi Musyawarah Nasional islah yang digelar bersama kedua kubu bertikai sebagai penyelesaian konflik Partai Golkar.
Konflik Kepengurusan Partai,Jalur Hukum,Putra bungsu almarhum Presiden Soeharto Hutomo Mandala Putra masih sangat diterima oleh Partai Golkar kubu manapun termasuk kubu Agung Laksono.
Konflik Kepengurusan Partai,Jalur Hukum,Wakil Ketua Umum Golkar Munas Ancol Yorrys Raweyai akan menemui Kepala Staf Kepresidenan Luhut Panjaitan di Kantor Staf Kepresidenan Binagraha Kompleks Istana Kepresidenan Jakarta Senin siang (25/5).
Konflik Kepengurusan Partai,Jalur Hukum,Golkar salah satu partai dengan sejarah paling panjang di Republik ini bakal membuka Musyawarah Nasional Luar Biasa malam ini Sabtu (14/5).
Konflik Kepengurusan Partai,Jalur Hukum,Wakil Koordinator bidang Pratama Partai Golkar Bambang Soesatyo mengatakan bahwa persaingan antara dirinya dengan Airlangga Hartarto dalam perebutan kursi ketua umum Partai Golkar periode 2019-2024 sudah selesai.
Konflik Kepengurusan Partai,Jalur Hukum,Kubu bakal calon petahana ketua umum (ketum) Partai Golkar Airlangga Hartarto mewacanakan pemilihan ketum Golkar periode 2019-2024 dilakukan secara aklamasi dalam Musyawarah Nasional (Munas) yang berlangsung pada 4 hingga 6 Desember mendatang.
Konflik Kepengurusan Partai,Jalur Hukum,Bendahara Umum Dewan Pimpinan Pusat (Bendum DPP) Golkar Robert Kardinal mengungkap kegagalan di tubuh partainya di era kepemimpinan Ketua Umum Airlangga Hartarto.
Konflik Kepengurusan Partai,Jalur Hukum,Dua kubu Partai Golkar saling melaporkan ke polisi terkait dugaan pencemaran nama baik dan pemalsuan dokumen serta perusakan kantor partai di Makassar Sulawesi Selatan.
Konflik Kepengurusan Partai,Jalur Hukum,Jakarta  Kisruh Partai Golkar usai penyelenggaraan Pemilihan Presiden (Pilpres) 2014 terus bergulir.
Konflik Kepengurusan Partai,Jalur Hukum,Jakarta  Kantor DPP Partai Golkar di kawasan Slipi Jakarta Barat diduduki kubu Agung Laksono Ketua Umum Partai Golkar versi Munas IX di Ancol Jakarta Utara.
Konflik Kepengurusan Partai,Jalur Hukum,Jakarta  Ketua Umum Golkar Airlangga Hartarto mengapresiasi keputusan Bambang Soesatyo mundur dari pertarungan di Musyawarah Nasional (Munas).
Konflik Kepengurusan Partai,Jalur Hukum,Jakarta Musyawarah Daerah (Musda) ke VI Partai Golongan Karya (Golkar) Kota Tangerang diwarnai aksi protes sejumlah anggotanya Rabu (8/7/2020).
Konflik Kepengurusan Partai,Jalur Hukum,Airlangga Hartarto dan Bambang Soesatyo bertemu di sebuah rumah kawasan Jakarta Selatan.
Konflik Kepengurusan Partai,Jalur Hukum,Perkara kepengurusan dua versi Dewan Pimpinan Daerah (DPD) Partai Golkar Kota Bekasi belum menemui titik temu.
Konflik Kepengurusan Partai,Jalur Hukum,Wakil Ketua Umum Partai Golkar kubu Ical Nurdin Halid meminta mahkamah partai menghadirkan peserta Munas Bali dan Munas Ancol dalam persidangan.
Konflik Kepengurusan Partai,Jalur Hukum,Pertarungan Bambang Soesatyo dan Airlangga Hartarto dalam perebutan Ketua Umum Golkar mereda.
Konflik Kepengurusan Partai,Jalur Hukum,Mantan Politisi Partai Golkar Poempida Hidayatulloh enggan bertemu dengan Ketua Umum Partai Golkar Aburizal Bakrie ( Ical ) untuk meminta membatalkan pemecatannya bersama dua rekannya Agus Gumiwang Kartasasmita dan Nusron Wahid.
Konflik Kepengurusan Partai,Jalur Hukum,Partai Golongan Karya (Golkar) merupakan partai politik tertua di Indonesia.
Konflik Kepengurusan Partai,Jalur Hukum,Pendiri Serikat Buruh Sejahtera Indonesia (SBSI) Muchtar Pakpahan mengaku kecewa dengan hasil Munas ke IX Partai Golkar di Nusa Dua Bali yang berujung pada dijadikannya Nurdin Halid sebagai wakil ketua umum.
Konflik Kepengurusan Partai,Jalur Hukum,Ketua Umum Golkar versi Munas Jakarta Agung Laksono mengaku senang atas keputusan Makamah Partai yang memangkan dirinya atas dualisme kepengurusan dengan Aburizal Bakrie (Ical).
Konflik Kepengurusan Partai,Jalur Hukum,Loyalis Bakal Calon Ketua Umum Partai Golkar Airlangga Hartarto Ace Hasan Syadzily membantah tudingan Loyalis Bakal Calon Ketua Umum Partai Golkar Bambang Soesatyo (Bamsoet) yang menyebut ada tiga menteri Presiden Joko Widodo (Jokowi) menekan DPD Golkar pilih Airlangga.
Konflik Kepengurusan Partai,Jalur Hukum,Partai Golkar kubu Aburizal Bakrie (Ical) menegaskan pihaknya akan tetap melaksanakan pilkada serentak.
Konflik Kepengurusan Partai,Jalur Hukum,Pendukung Bambang Soesatyo (Bamsoet) meminta kubu Airlangga Hartarto menghentikan intimidasi terhadap pengurus DPD I dan II untuk kepentingan Munas Partai Golkar.
Konflik Kepengurusan Partai,Jalur Hukum,Dewan Pimpinan Daerah (DPD) Partai Golkar DIY dan Jawa Tengah menyatakan dukungannya kepada Airlangga Hartanto untuk menjadi Ketum Golkar periode 2019-2024.
Konflik Kepengurusan Partai,Jalur Hukum,Penggerak Gerakan Muda Partai Golkar (GMPG) M Shoim Haris mengatakan Golkar sudah berada di titik nadir.
Konflik Kepengurusan Partai,Jalur Hukum,Kegaduhan di tubuh partai Golkar bukan semakin surut justru semakin berkobar usai kemenangan Setya Novanto dalam praperadilan.
Konflik Kepengurusan Partai,Jalur Hukum,Agung Laksono memastikan Partai Golkar tidak akan memecat kader lagi.
Konflik Kepengurusan Partai,Jalur Hukum,Inilah kelanjutan sengketa dualisme kepengurusan Partai Golkar antara Aburizal Bakrie dengan Agung Laksono.
Konflik Kepengurusan Partai,Jalur Hukum,"Ketua Umum Partai Golkar versi Munas Ancol Agung Laksono mengatakan bahwa dirinya dan kubu Aburizal Bakrie atau Ical sepakat untuk Islah selama Pemilihan Kepala Daerah Serentak (Pilkada). """
Konflik Kepengurusan Partai,Jalur Hukum,Jalan panjang dalam upaya penyelesaian sengketa internal Partai Golkar tampaknya menemui secercah harapan.
Konflik Dukungan Capres,Musyawarah,Wakil Sekretaris Jenderal PDI Perjuangan Arif Wibowo menyatakan kader-kader PDI-P hendaknya tidak perlu meributkan urusan pencalonan presiden dan wakil presiden untuk Pemilihan Presiden 2024 mendatang.
Konflik Dukungan Capres,Musyawarah,"Sejumlah kader PDI Perjuangan di Solo memberikan kaus bertuliskan ""Banteng Celeng"" kepada Gubernur Jawa Tengah Ganjar Pranowo pada Jumat (12/11/2021)."
Konflik Dukungan Capres,Musyawarah,"Pengamat politik dari Universitas Paramadina Hendri Satrio menilai Gubernur Jawa Tengah Ganjar Pranowo telah melakukan manuver yang keliru karena menerima kaus bertuliskan ""Banteng Celeng"" dari kader PDI-P Solo."
Konflik Dukungan Capres,Musyawarah,Suhu politik antara Ketua DPR RI Puan Maharani dan Gubernur Jawa Tengah Ganjar Pranowo belakangan kembali meninggi.
Konflik Dukungan Capres,Musyawarah,Rivalitas dua kader PDI-P Puan Maharani dan Ganjar Pranowo menuju Pilpres 2024 kian menguat.
Konflik Dukungan Capres,Musyawarah,"Direktur Eksekutif Parameter Politik Indonesia Adi Prayitno menilai tak diundangnya Gubernur Jawa Tengah (Jateng) Ganjar Pranowo dalam acara Halalbihalal DPD PDI-P Jateng adalah efek lanjutan dari perseteruan ""Celeng dan Banteng"". """
Konflik Dukungan Capres,Musyawarah,Gubernur Jawa Tengah Ganjar Pranowo lagi-lagi disentil internal partainya sendiri PDI Perjuangan.
Konflik Dukungan Capres,Musyawarah,Internal PDI Perjuangan (PDIP) bergejolak karena dukungan pencapresan untuk Ganjar Pranowo terus mengalir.
Konflik Dukungan Capres,Musyawarah,Kondisi internal PDI Perjuangan (PDIP) bergolak imbas dukungan pencapresan Ganjar Pranowo untuk Pemilu 2024 terus menggema.
Konflik Dukungan Capres,Musyawarah,Gubernur Jawa Tengah Ganjar Pranowo disebut kemlinthi (congkak) dan tidak menghargai Ketum PDIP Megawati Soekarnoputri.
Konflik Dukungan Capres,Musyawarah,DPD PDI Perjuangan (PDIP) Jawa Barat merapatkan barisan untuk mengantisipasi munculnya 'barisan celeng' di internal pengurus daerah provinsi.
